T,H,D,kv_len,splits,allclose,max_abs,mean_abs,median_us,min_us,max_us
96,16,512,512,4,1,0.00048828125,3.0668830731883645e-05,56.06250197160989,55.93599926214665,56.32399988826364
96,16,512,512,8,1,0.00048828125,2.995642353198491e-05,53.832499543204904,53.60200011637062,54.107001051306725
96,16,512,512,16,1,0.00048828125,2.931745257228613e-05,69.72849951125681,69.57144942134619,69.8880001436919
96,16,512,768,1,1,0.00048828125,2.613316428323742e-05,108.24694763869047,108.13949920702726,108.60500042326748
96,16,512,768,2,1,0.00048828125,2.6005354811786674e-05,68.6515006236732,68.52895021438599,68.72644880786538
96,16,512,768,4,1,0.00048828125,2.56303719652351e-05,72.31750059872866,72.2554512321949,72.75744865182787
96,16,512,768,8,1,0.00048828125,2.5122468287008815e-05,66.1925005260855,66.16449973080307,66.23744848184288
96,16,512,768,16,1,0.00048828125,2.4581295292591676e-05,79.64849937707186,79.61294904816896,80.22550027817488
96,16,512,1024,1,1,0.00048828125,2.2943288058741018e-05,140.85950097069144,140.8504496794194,141.13995130173862
96,16,512,1024,2,1,0.00048828125,2.2904197976458818e-05,85.43799922335893,85.34250082448125,85.5909485835582
96,16,512,1024,4,1,0.00048828125,2.263057103846222e-05,89.20944819692522,89.06995062716305,89.61994899436831
96,16,512,1024,8,1,0.00048828125,2.225545722467359e-05,79.20849893707782,79.06649843789637,79.82300012372434
96,16,512,1024,16,1,0.00048828125,2.18229597521713e-05,94.49799836147577,94.11095234099776,94.63645110372454
96,16,512,2048,1,1,0.000244140625,1.6916423192014918e-05,274.5878999121487,274.44695006124675,275.0179497525096
96,16,512,2048,2,1,0.000244140625,1.6918318578973413e-05,153.65750005003065,153.5894494736567,153.92845089081675
96,16,512,2048,4,1,0.000244140625,1.682603033259511e-05,156.67295083403587,156.5814483910799,157.0779480971396
96,16,512,2048,8,1,0.000244140625,1.665246600168757e-05,128.7134480662644,128.48999758716673,129.1874999878928
96,16,512,2048,16,1,0.000244140625,1.6405847418354824e-05,146.1144507629797,146.08000055886805,146.4014989323914
